,altitude_above_seaLevel(feet), compass_heading(degrees),latitude,longitude
2728,2151.582601659,35.5,40.2730133605756,-7.4995500280943
2729,2151.582601659,35.5,40.2730181674296,-7.49954565297051
2730,2151.582601659,35.5,40.2730227760564,-7.49954147759782
2731,2151.582601659,35.4,40.2730276844211,-7.49953705648816
2732,2151.582601659,35.3,40.2730324418746,-7.49953281716637
2733,2151.582601659,35.4,40.2730372845805,-7.49952846144287
2734,2151.582601659,35.5,40.2730418648593,-7.49952429972223
2735,2151.582601659,35.5,40.2730466471173,-7.49951990735374
2736,2151.910685659,35.5,40.2730509745574,-7.49951603304474
2737,2151.910685659,35.6,40.2730556694787,-7.49951177575972
2738,2151.910685659,35.5,40.2730601461625,-7.4995076959514
2739,2151.910685659,35.4,40.2730648971543,-7.49950331292379
2740,2151.910685659,35.4,40.2730695212057,-7.4994990340829
2741,2151.910685659,35.5,40.2730748483281,-7.49949404246112
2742,2152.238769659,35.5,40.273079519904,-7.49948974421995
2743,2151.910685659,35.5,40.2730842975763,-7.49948538634086
2744,2151.910685659,35.5,40.2730888336657,-7.49948122605727
2745,2151.910685659,35.6,40.2730933724648,-7.49947707655162
2746,2151.910685659,35.6,40.2730978964646,-7.49947290980128
2747,2151.910685659,35.6,40.2731026551688,-7.49946853180337
2748,2151.910685659,35.6,40.2731072064743,-7.49946435427509
2749,2151.910685659,35.5,40.2731120152043,-7.49946002585569
2750,2151.910685659,35.6,40.2731166325856,-7.49945580808977
2751,2151.910685659,35.5,40.2731215021803,-7.49945138338747
2752,2151.910685659,35.4,40.2731261354031,-7.49944713759892
2753,2151.910685659,35.3,40.2731309714389,-7.49944257781315
2754,2151.582601659,35.3,40.2731356528115,-7.49943821777847
2755,2151.910685659,35.4,40.27314066227,-7.49943358973243
2756,2151.582601659,35.4,40.2731453221732,-7.49942926777979
2757,2151.582601659,35.4,40.2731500087569,-7.49942487110013
2758,2151.254517659,35.4,40.27315429034,-7.49942075752093
2759,2151.254517659,35.4,40.2731591999554,-7.49941618336458
2760,2151.254517659,35.4,40.2731638984202,-7.49941181686314
2761,2151.254517659,35.4,40.2731688739028,-7.49940720893591
2762,2151.254517659,35.5,40.2731737424553,-7.4994026606466
2763,2151.254517659,35.6,40.2731786082981,-7.49939805271938
2764,2151.254517659,35.6,40.2731832423546,-7.4993936581953
2765,2151.254517659,35.7,40.273188132585,-7.49938902080838
2766,2151.254517659,35.7,40.2731928243797,-7.49938452569023
2767,2151.254517659,35.7,40.2731978163292,-7.49937969358192
2768,2151.582601659,35.7,40.2732024493435,-7.49937524085698
2769,2151.582601659,35.7,40.2732071067455,-7.49937081759174
2770,2151.582601659,35.6,40.273211385202,-7.49936683622191
2771,2151.582601659,35.5,40.2732162916907,-7.49936223907262
2772,2151.582601659,35.5,40.2732209659763,-7.49935786754147
2773,2151.582601659,35.5,40.2732258822618,-7.4993532682366
2774,2151.582601659,35.5,40.2732305542546,-7.49934887514958
2775,2151.910685659,35.4,40.2732355772618,-7.49934420039915
2776,2151.910685659,35.4,40.2732402484208,-7.49933983030506
2777,2151.582601659,35.5,40.273245148031,-7.49933527914163
2778,2151.582601659,35.5,40.2732497925096,-7.49933097802634
2779,2151.582601659,35.5,40.2732546139545,-7.49932657128727
2780,2151.582601659,35.6,40.2732591863126,-7.49932230897255
2781,2151.582601659,35.5,40.2732639289668,-7.49931786846261
2782,2151.910685659,35.5,40.2732684483809,-7.49931363632611
2783,2151.910685659,35.6,40.2732730636778,-7.49930926982467
2784,2151.910685659,35.7,40.2732776718877,-7.49930499457643
2785,2151.910685659,35.7,40.2732826002627,-7.49930050233239
2786,2151.910685659,35.8,40.2732873504208,-7.49929615738682
2787,2151.910685659,35.8,40.2732928395017,-7.49929128072971
2788,2151.910685659,35.7,40.2732976524005,-7.49928683303448
2789,2151.910685659,35.7,40.2733026835369,-7.49928217409168
2790,2151.910685659,35.8,40.273307456415,-7.49927776807114
2791,2151.582601659,35.8,40.2733124289795,-7.49927318026273
2792,2151.582601659,35.8,40.2733172354166,-7.49926877927189
2793,2151.582601659,35.8,40.2733222215298,-7.49926409302499
2794,2151.582601659,35.7,40.2733268841427,-7.49925968987857
2795,2151.582601659,35.8,40.2733316561871,-7.49925514877455
2796,2151.582601659,35.7,40.273335921095,-7.49925086921513
2797,2151.582601659,35.7,40.2733406033014,-7.49924644666842
2798,2151.582601659,35.7,40.273345117296,-7.49924219369458
2799,2151.582601659,35.7,40.2733499950199,-7.49923761019734
2800,2151.582601659,35.7,40.27335447754,-7.49923340392789
2801,2151.582601659,35.6,40.2733593129504,-7.49922883336418
2802,2151.582601659,35.6,40.2733638905195,-7.4992245423083
2803,2151.254517659,35.6,40.2733686565191,-7.49922013197658
2804,2151.582601659,35.5,40.2733733099607,-7.49921598606358
2805,2151.582601659,35.4,40.2733779877898,-7.49921162746596
2806,2151.582601659,35.3,40.2733823102274,-7.49920759579908
2807,2151.582601659,35.0,40.273386641211,-7.4992035440134
2808,2151.582601659,35.2,40.2733906184705,-7.49919983712168
2809,2151.582601659,35.3,40.2733945029738,-7.4991963235143
2810,2151.254517659,35.5,40.2733980227057,-7.49919307719975
2811,2151.254517659,35.6,40.2734013550493,-7.4991900083619
2812,2151.254517659,35.6,40.2734040731177,-7.49918747267264
2813,2151.254517659,35.7,40.2734060372557,-7.49918620590581
2814,2150.926433659,35.5,40.2734079242705,-7.49918463807528
2815,2151.254517659,35.5,40.2734095815836,-7.49918343525754
2816,2150.926433659,35.5,40.2734108732914,-7.49918270020225
2817,2151.254517659,35.6,40.2734118854801,-7.49918378518122
2818,2151.254517659,35.6,40.2734127496758,-7.49918383260414
2819,2151.254517659,35.6,40.2734134569155,-7.49918407977816
2820,2151.254517659,35.5,40.2734139436249,-7.49918447784329
2821,2151.254517659,35.3,40.2734146554503,-7.49918594436121
2822,2151.254517659,35.0,40.2734148976585,-7.4991865263698
2823,2151.254517659,34.8,40.2734150812949,-7.49918715292719
2824,2151.254517659,34.7,40.2734151998978,-7.49918771769107
2825,2151.254517659,34.5,40.2734152841078,-7.49918822497263
2826,2151.582601659,34.6,40.273415762688,-7.4991887746474
2827,2151.582601659,34.7,40.2734159296491,-7.49918912600814
2828,2151.582601659,34.8,40.2734160542967,-7.49918938108598
2829,2151.582601659,34.9,40.2734161355886,-7.4991895592812
2830,2151.910685659,34.9,40.2734168107285,-7.49918924743956
2831,2151.910685659,35.0,40.273416757993,-7.49918937102657
2832,2151.910685659,35.0,40.2734166833712,-7.49918948455417
2833,2151.910685659,35.1,40.2734165762326,-7.49918962394882
2834,2152.238769659,35.2,40.2734164580466,-7.49918964047499
2835,2151.910685659,35.2,40.2734163142224,-7.49918949748769
2836,2151.910685659,35.1,40.2734161743586,-7.49918943641272
2837,2151.910685659,35.1,40.2734160271994,-7.49918950108034
2838,2152.238769659,35.1,40.2734157799886,-7.49918953413268
2839,2151.910685659,35.2,40.2734156242833,-7.49918958730383
2840,2151.910685659,35.2,40.2734154927571,-7.4991896433491
2841,2151.910685659,35.3,40.2734153774893,-7.49918971879466
2842,2151.910685659,35.3,40.2734152786884,-7.49918976837317
2843,2151.582601659,35.3,40.2734151598771,-7.49918975687671
2844,2151.582601659,35.4,40.2734150885903,-7.49918974394318
2845,2151.582601659,35.5,40.2734150250159,-7.49918971448349
2846,2151.582601659,35.7,40.2734149733226,-7.49918968214968
2847,2151.254517659,35.9,40.2734148257465,-7.49918951760651
2848,2151.254517659,36.2,40.2734147911453,-7.49918947808741
2849,2151.254517659,36.5,40.2734147828076,-7.49918944359801
2850,2151.254517659,36.9,40.2734147792642,-7.49918938611568
2851,2150.926433659,37.3,40.2734146996398,-7.49918916480871
2852,2150.926433659,37.9,40.2734146792126,-7.49918907283699
2853,2150.926433659,38.6,40.2734146402341,-7.49918901966583
2854,2150.926433659,39.3,40.2734146127199,-7.49918895643527
2855,2150.598349659,40.0,40.2734144532627,-7.49918881919621
2856,2150.926433659,40.8,40.2734144378381,-7.49918871357243
2857,2150.926433659,41.8,40.2734144255401,-7.49918862016364
2858,2150.926433659,42.6,40.2734144370043,-7.4991885475922
2859,2150.926433659,43.5,40.2734144820275,-7.4991885030434
2860,2150.926433659,44.4,40.2734144882808,-7.49918839526403
2861,2150.926433659,45.3,40.2734144991197,-7.49918838304903
2862,2150.926433659,46.1,40.2734145187131,-7.49918838520462
2863,2150.926433659,47.0,40.273414556024,-7.4991884067605
2864,2150.598349659,47.9,40.2734145022463,-7.49918845849459
2865,2150.598349659,48.8,40.2734145330955,-7.49918850519898
2866,2150.598349659,49.7,40.2734145587338,-7.49918852316221
2867,2150.598349659,50.5,40.2734145812454,-7.49918849873222
2868,2150.598349659,51.4,40.2734145135021,-7.49918846208724
2869,2150.598349659,52.2,40.2734145393488,-7.49918845921312
2870,2150.598349659,53.0,40.2734145845804,-7.49918849442105
2871,2150.598349659,53.8,40.2734146654555,-7.49918858064454
2872,2150.926433659,54.6,40.273414667123,-7.49918871500949
2873,2150.926433659,55.5,40.2734147081858,-7.49918877536593
2874,2150.926433659,56.3,40.2734147559188,-7.49918883428532
2875,2150.926433659,57.1,40.2734148192848,-7.4991888831453
2876,2150.926433659,57.8,40.273414878482,-7.49918895571674
2877,2150.926433659,58.6,40.2734149335104,-7.49918902325848
2878,2150.926433659,59.3,40.2734149866628,-7.49918912816373
2879,2150.926433659,60.1,40.2734150404405,-7.49918924743956
2880,2150.926433659,60.8,40.2734150910916,-7.49918936024863
2881,2150.926433659,61.6,40.2734151017221,-7.49918942060508
2882,2150.926433659,62.3,40.2734151492466,-7.49918951904357
2883,2150.926433659,63.1,40.2734152032328,-7.49918963400823
2884,2150.926433659,63.9,40.2734152557599,-7.4991897417876
2885,2150.926433659,64.8,40.2734153099545,-7.49918986465607
2886,2150.926433659,65.8,40.2734153614394,-7.49918996022045
2887,2151.254517659,66.8,40.2734154093808,-7.49919004931806
2888,2151.254517659,67.8,40.2734154527365,-7.49919015350478
2889,2151.254517659,68.8,40.273415475665,-7.49919033457412
2890,2151.254517659,69.9,40.2734155183953,-7.49919045169436
2891,2151.254517659,70.9,40.2734155650861,-7.4991905537255
2892,2151.254517659,71.9,40.2734156180301,-7.49919063563782
2893,2151.254517659,72.9,40.2734156841058,-7.49919069527573
2894,2151.254517659,74.0,40.273415732881,-7.49919073263925
2895,2151.254517659,74.9,40.2734157628964,-7.49919077862511
2896,2151.254517659,75.8,40.2734158016664,-7.49919080089951
2897,2151.254517659,76.7,40.2734158637818,-7.4991908202998
2898,2151.254517659,77.7,40.2734158679506,-7.49919080161804
2899,2151.254517659,78.5,40.2734159390289,-7.49919076281747
2900,2151.254517659,79.3,40.2734159855112,-7.4991907412616
2901,2151.254517659,80.0,40.2734159946826,-7.49919075922482
2902,2151.254517659,80.7,40.2734159175595,-7.49919082604803
2903,2151.582601659,81.3,40.2734159644587,-7.49919079443275
2904,2151.582601659,82.0,40.2734160201124,-7.49919076928423
2905,2151.582601659,82.6,40.2734160918161,-7.49919074916542
2906,2151.910685659,83.3,40.2734161804034,-7.49919074413571
2907,2151.910685659,83.9,40.2734162627376,-7.49919074916542
2908,2151.910685659,84.6,40.2734163367341,-7.49919075635071
2909,2151.910685659,85.3,40.273416409063,-7.49919077215835
2910,2151.910685659,86.0,40.2734164922309,-7.49919078149922
2911,2151.582601659,86.7,40.2734166491869,-7.49919083395185
2912,2151.582601659,87.5,40.2734167354814,-7.4991908375445
2913,2151.582601659,88.3,40.2734167911351,-7.49919082676656
2914,2151.582601659,89.1,40.2734168476225,-7.49919080449216
2915,2151.254517659,89.9,40.273416902234,-7.49919077790658
2916,2151.254517659,90.8,40.2734169614312,-7.49919073192072
2917,2151.254517659,91.6,40.2734169997843,-7.49919068090515
2918,2151.582601659,92.5,40.273417030842,-7.49919062988958
2919,2151.582601659,93.5,40.2734169789403,-7.49919058965195
2920,2151.910685659,94.5,40.2734170014519,-7.49919050917669
2921,2151.910685659,95.5,40.273417025631,-7.49919038055998
2922,2151.910685659,96.5,40.2734170435569,-7.4991902354171
2923,2151.910685659,97.5,40.2734170577309,-7.49919003494747
2924,2151.910685659,98.4,40.2734170577309,-7.4991898826193
2925,2151.910685659,99.5,40.2734170568971,-7.49918974322465
2926,2151.910685659,100.5,40.2734170420978,-7.49918961676353
2927,2151.910685659,101.6,40.2734169947818,-7.49918948814682
2928,2151.910685659,102.6,40.273416902234,-7.4991894112642
2929,2151.910685659,103.6,40.2734168690919,-7.49918928121043
2930,2151.910685659,104.6,40.2734168538758,-7.49918916840136
2931,2152.238769659,105.6,40.2734168595037,-7.49918905415523
2932,2152.238769659,106.4,40.2734168736776,-7.49918895859086
2933,2151.910685659,107.2,40.2734168476225,-7.49918889751588
2934,2151.910685659,108.1,40.2734168080188,-7.49918884937443
2935,2152.238769659,108.8,40.2734167302703,-7.49918880841827
2936,2152.238769659,109.5,40.2734164949406,-7.49918886518207
2937,2152.238769659,110.0,40.2734164244876,-7.49918887380442
2938,2152.238769659,110.6,40.2734163548684,-7.49918889248618
2939,2152.238769659,111.1,40.2734162887927,-7.49918891260499
2940,2152.238769659,111.7,40.2734162325136,-7.49918893056822
2941,2151.910685659,112.2,40.2734162177143,-7.49918889464177
2942,2151.910685659,112.8,40.2734161987462,-7.49918888386383
2943,2152.238769659,113.4,40.2734161668548,-7.49918891260499
2944,2152.238769659,114.0,40.2734161378815,-7.49918896577615
2945,2152.238769659,114.7,40.2734161028634,-7.499189184209
2946,2152.238769659,115.3,40.2734160655525,-7.49918927330661
2947,2152.238769659,116.0,40.2734159998937,-7.49918935737452
2948,2152.238769659,116.8,40.2734159490341,-7.49918942060508
2949,2152.238769659,117.5,40.2734158006242,-7.49918953628827
2950,2152.238769659,118.3,40.2734157653977,-7.49918950395446
2951,2152.238769659,119.2,40.2734157316303,-7.49918940479744
2952,2152.238769659,120.2,40.2734157191239,-7.49918932072953
2953,2151.910685659,121.1,40.2734157772789,-7.49918913534902
2954,2151.910685659,122.1,40.2734157977061,-7.49918907355552
2955,2151.910685659,122.9,40.2734158268878,-7.49918901032495
2956,2151.910685659,123.6,40.2734158594045,-7.49918894924998
2957,2151.910685659,124.3,40.2734159438231,-7.4991889176347
2958,2151.910685659,125.0,40.2734159794665,-7.49918887667854
2959,2151.910685659,125.7,40.2734160207377,-7.49918884218914
2960,2151.910685659,126.3,40.2734160845206,-7.49918881488503
2961,2151.910685659,126.9,40.2734161856144,-7.49918879261063
2962,2152.238769659,127.5,40.2734163648736,-7.49918881416651
2963,2151.910685659,128.1,40.2734164718037,-7.49918884434473
2964,2152.238769659,128.5,40.2734165637261,-7.4991888659006
2965,2151.910685659,129.0,40.2734166485615,-7.49918887452295
2966,2151.910685659,129.4,40.2734167657053,-7.49918897583556
2967,2151.910685659,129.8,40.2734168684666,-7.49918890901235
2968,2151.910685659,130.2,40.2734169864441,-7.49918885440414
2969,2151.910685659,130.6,40.2734171377722,-7.49918880626268
2970,2151.910685659,131.0,40.2734172540821,-7.49918877392887
2971,2151.910685659,131.3,40.2734173374585,-7.49918875883976
2972,2151.910685659,131.4,40.2734174122887,-7.49918873800242
2973,2151.910685659,131.4,40.273417481908,-7.4991886956092
2974,2151.910685659,131.3,40.2734174518925,-7.49918869920185
2975,2151.582601659,131.3,40.2734174825333,-7.49918869920185
2976,2151.582601659,131.3,40.2734175267228,-7.49918870423155
2977,2151.582601659,131.4,40.2734175984264,-7.49918872219478
2978,2151.910685659,131.4,40.2734176542885,-7.49918872794301
2979,2151.910685659,131.6,40.2734176991033,-7.49918868411273
2980,2151.910685659,131.7,40.2734176928501,-7.49918859717071
2981,2151.910685659,131.8,40.2734176476184,-7.49918844699813
2982,2151.910685659,132.0,40.2734175390208,-7.49918820413528
2983,2151.910685659,132.0,40.2734174627314,-7.49918784846337
2984,2151.910685659,132.0,40.2734171740409,-7.49918736633034
2985,2151.910685659,132.1,40.2734167306872,-7.49918672468383
2986,2151.910685659,132.2,40.2734162131286,-7.49918598316179
2987,2151.910685659,132.2,40.2734154300164,-7.4991849125534
2988,2151.910685659,132.2,40.2734147315312,-7.49918393966498
2989,2151.910685659,132.4,40.2734138946413,-7.49918281947808
2990,2151.910685659,132.5,40.2734130239839,-7.49918165833503
2991,2152.238769659,132.5,40.2734118592165,-7.49918046198405
2992,2152.238769659,132.4,40.2734107721976,-7.49917908887491
2993,2152.238769659,132.4,40.2734094877852,-7.49917747649557
2994,2151.910685659,132.5,40.2734082348474,-7.49917582962684
2995,2151.910685659,132.6,40.2734069231292,-7.49917400456288
2996,2151.582601659,132.8,40.2734054352786,-7.49917225566301
2997,2151.582601659,132.7,40.2734037967252,-7.49917016043211
2998,2151.910685659,132.7,40.2734021208609,-7.49916804580092
2999,2151.910685659,132.7,40.2734002630278,-7.49916568758836
3000,2151.910685659,132.6,40.2733981048314,-7.49916329704199
3001,2151.910685659,132.6,40.273396170292,-7.49916076853803
3002,2151.910685659,132.5,40.2733942776493,-7.49915831835374
3003,2152.238769659,132.5,40.2733922324278,-7.49915570075216
3004,2152.238769659,132.5,40.2733902603691,-7.49915317440379
3005,2152.238769659,132.6,40.2733881672063,-7.4991504921346
3006,2152.238769659,132.6,40.2733861455387,-7.49914784076216
3007,2152.238769659,132.6,40.2733839860917,-7.4991449199413
3008,2152.238769659,132.5,40.2733819562948,-7.4991421191148
3009,2152.238769659,132.5,40.2733797180572,-7.49913898560933
3010,2152.238769659,132.5,40.2733775636128,-7.49913595126087
3011,2151.910685659,132.5,40.2733752782675,-7.49913270997602
3012,2151.910685659,132.5,40.2733730627499,-7.49912954557379
3013,2152.238769659,132.5,40.273370776154,-7.4991261526793
3014,2152.238769659,132.4,40.2733684976872,-7.49912286971977
3015,2152.238769659,132.3,40.2733660887365,-7.49911939419443
3016,2152.238769659,132.4,40.2733637710829,-7.4991160321967
3017,2152.238769659,132.4,40.273361326072,-7.49911256529371
3018,2152.238769659,132.4,40.2733589265011,-7.49910907827191
3019,2152.238769659,132.4,40.2733563449614,-7.49910534479461
3020,2152.238769659,132.5,40.2733538515922,-7.49910173705992
3021,2152.238769659,132.4,40.2733510824557,-7.49909781245389
3022,2151.910685659,132.4,40.2733485009161,-7.49909410987335
3023,2152.238769659,132.4,40.2733457507477,-7.49909018885996
3024,2152.238769659,132.4,40.2733431060504,-7.49908642736003
3025,2152.238769659,132.3,40.2733402823025,-7.49908241365639
3026,2152.238769659,132.3,40.2733375656931,-7.49907854006592
3027,2152.238769659,132.3,40.2733346468962,-7.49907437044146
3028,2152.566853659,132.3,40.2733319052739,-7.49907044367983
3029,2152.238769659,132.3,40.2733290896552,-7.49906639620532
3030,2152.238769659,132.3,40.2733264103567,-7.49906250752574
3031,2152.238769659,132.3,40.2733235551342,-7.49905833574569
3032,2152.238769659,132.3,40.2733207953776,-7.49905433497557
3033,2151.910685659,132.2,40.2733178288477,-7.49905009062408
3034,2151.910685659,132.2,40.273315012812,-7.49904605536456
3035,2151.910685659,132.2,40.2733120237705,-7.49904171401163
3036,2151.910685659,132.2,40.2733092081518,-7.49903759827686
3037,2151.910685659,132.1,40.273306311658,-7.49903331871744
3038,2151.910685659,132.2,40.2733036311089,-7.49902923675353
3039,2151.582601659,132.1,40.2733005390976,-7.49902471217568
3040,2151.910685659,132.1,40.2732975992481,-7.49902039956392
3041,2151.582601659,132.0,40.2732945287062,-7.49901587714166
3042,2151.582601659,132.0,40.2732915269498,-7.49901141076467
3043,2151.582601659,132.0,40.2732885393673,-7.49900701121089
3044,2151.910685659,131.9,40.273285687063,-7.49900278985233
3045,2151.582601659,131.8,40.2732826713411,-7.49899828467477
3046,2151.582601659,131.7,40.273279826749,-7.49899402164152
3047,2151.582601659,131.7,40.2732768629288,-7.49898937060255
3048,2151.582601659,131.6,40.273274091708,-7.49898519594838
3049,2151.582601659,131.5,40.273271240029,-7.49898091207779
3050,2151.582601659,131.5,40.2732685482241,-7.4989768998112
3051,2151.582601659,131.4,40.2732657732513,-7.49897281281758
3052,2151.582601659,131.2,40.2732630989554,-7.49896885084804
3053,2151.582601659,130.4,40.2732603548319,-7.49896475379501
3054,2151.254517659,130.2,40.2732580182101,-7.49896133144083
3055,2151.254517659,130.4,40.2732559523531,-7.49895840702733
3056,2151.254517659,130.5,40.2732542418876,-7.498956054563
3057,2151.254517659,130.6,40.2732527173513,-7.4989540089106
3058,2151.254517659,130.5,40.2732514662895,-7.49895245976183
3059,2150.926433659,130.3,40.2732507121505,-7.49895149836987
3060,2150.926433659,130.2,40.2732499675999,-7.4989506354164
3061,2151.254517659,130.5,40.2732495304995,-7.49895007927486
3062,2151.254517659,130.9,40.273249267864,-7.4989497271956
3063,2151.582601659,131.2,40.2732490913146,-7.49894945415453
3064,2151.582601659,131.3,40.2732496024116,-7.49894947211776
3065,2151.582601659,131.4,40.2732496384718,-7.49894925081079
3066,2151.582601659,131.4,40.273249713719,-7.49894906183763
3067,2151.582601659,131.4,40.2732498102271,-7.49894886496066
3068,2151.582601659,131.4,40.2732501139254,-7.49894822044004
3069,2151.582601659,131.4,40.2732501043371,-7.49894795673985
3070,2151.582601659,131.4,40.273250053686,-7.49894772896612
3071,2151.582601659,131.3,40.2732499415448,-7.49894751843709
3072,2151.910685659,131.4,40.2732497172625,-7.49894716851341
3073,2151.910685659,131.4,40.2732493222671,-7.49894658506777
3074,2151.910685659,131.4,40.27324905317,-7.49894623729968
3075,2151.910685659,131.4,40.2732489649995,-7.49894621861792
3076,2151.910685659,131.4,40.2732487988722,-7.49894609071974
3077,2152.238769659,131.4,40.2732487828222,-7.49894606197857
3078,2152.238769659,131.4,40.2732487755268,-7.49894607060092
3079,2152.238769659,131.4,40.2732487824053,-7.49894612592766
3080,2152.238769659,131.4,40.2732488092942,-7.49894617191353
3081,2152.238769659,131.4,40.2732489137231,-7.49894618340999
3082,2152.238769659,131.4,40.2732489389444,-7.49894622221057
3083,2152.238769659,131.4,40.2732489237282,-7.49894627610025
3084,2152.238769659,131.4,40.2732489399866,-7.49894635226434
3085,2152.238769659,131.5,40.2732490098143,-7.49894647656987
3086,2152.238769659,131.5,40.2732490669271,-7.49894656926013
3087,2152.238769659,131.4,40.2732491000692,-7.49894665476509
3088,2152.238769659,131.4,40.2732491592663,-7.49894672086977
3089,2152.238769659,131.3,40.27324938605,-7.498946738833
3090,2152.238769659,131.3,40.2732494919379,-7.49894678050769
3091,2152.238769659,131.3,40.2732495753143,-7.49894684158266
3092,2152.238769659,131.4,40.2732496449335,-7.49894688469441
3093,2152.238769659,131.3,40.2732496768249,-7.49894689116117
3094,2152.238769659,131.3,40.2732497341462,-7.49894690840587
3095,2152.238769659,131.4,40.2732498221082,-7.49894693427292
3096,2152.238769659,131.4,40.2732498938118,-7.49894696732526
3097,2152.238769659,131.5,40.2732499386266,-7.49894701187407
3098,2152.238769659,131.4,40.2732499851089,-7.49894707294904
3099,2152.238769659,131.4,40.2732500103303,-7.49894712683872
3100,2152.238769659,131.4,40.2732500522269,-7.49894718000988
3101,2152.238769659,131.4,40.2732501320597,-7.49894722384015
3102,2152.238769659,131.4,40.2732502529554,-7.49894731653041
3103,2151.910685659,131.4,40.2732503492551,-7.49894733952334
3104,2152.238769659,131.4,40.273250425336,-7.4989473582051
3105,2151.910685659,131.3,40.2732504772377,-7.49894737760539
3106,2151.910685659,131.4,40.273250597925,-7.49894742143566
3107,2151.910685659,131.4,40.2732506331515,-7.49894745664359
3108,2151.910685659,131.5,40.2732506706708,-7.49894749328857
3109,2151.910685659,131.5,40.2732507192375,-7.49894750406651
3110,2151.910685659,131.5,40.2732507181953,-7.49894746023623
3111,2151.910685659,131.5,40.2732507592582,-7.49894746095476
3112,2151.910685659,131.5,40.2732507748912,-7.49894746742153
3113,2151.910685659,131.7,40.273250758216,-7.49894750047386
3114,2151.910685659,132.3,40.2732507675958,-7.49894750909621
3115,2151.910685659,133.1,40.2732508297112,-7.49894748107358
3116,2151.910685659,134.0,40.2732508511806,-7.49894745089536
3117,2151.910685659,135.0,40.2732508295027,-7.49894740059832
3118,2151.910685659,136.0,40.2732508155372,-7.49894735533098
3119,2151.582601659,137.0,40.2732508001126,-7.49894738838332
3120,2151.582601659,138.0,40.2732507882315,-7.49894735892363
3121,2151.582601659,139.1,40.2732507567569,-7.49894732156011
3122,2151.910685659,140.2,40.2732507277836,-7.49894727198161
3123,2151.910685659,141.3,40.2732506888052,-7.49894716204665
3124,2151.910685659,142.4,40.273250680676,-7.49894709881609
3125,2151.910685659,143.7,40.2732506898474,-7.49894708372698
3126,2151.910685659,144.9,40.2732507044382,-7.4989470571414
3127,2151.582601659,146.1,40.2732507838542,-7.49894709378638
3128,2151.582601659,147.3,40.2732508103262,-7.49894704780052
3129,2151.582601659,148.6,40.2732508403417,-7.49894700181466
3130,2151.582601659,149.8,40.2732508643124,-7.49894694289527
3131,2151.582601659,151.0,40.2732508793201,-7.49894686170148
3132,2151.582601659,152.3,40.2732509068343,-7.49894668566185
3133,2151.582601659,153.6,40.2732508993304,-7.49894665692068
3134,2151.582601659,154.9,40.2732509068343,-7.49894664111304
3135,2151.254517659,156.2,40.2732509401848,-7.49894663536481
3136,2151.254517659,157.5,40.2732509793717,-7.49894666769862
3137,2151.254517659,158.8,40.2732509739522,-7.49894664326863
3138,2151.254517659,160.1,40.2732509604036,-7.49894661380893
3139,2151.254517659,161.4,40.2732509364329,-7.49894657285277
3140,2151.254517659,162.5,40.2732508668136,-7.49894645357694
3141,2151.254517659,163.5,40.2732508395079,-7.49894638244256
3142,2151.254517659,164.4,40.2732508128275,-7.49894633070846
3143,2151.254517659,165.4,40.2732507905243,-7.49894630555994
3144,2150.926433659,166.3,40.2732507938594,-7.49894626963349
3145,2150.926433659,167.3,40.2732507834373,-7.49894622077351
3146,2150.926433659,168.3,40.2732507974028,-7.49894617550617
3147,2150.598349659,169.3,40.2732508495131,-7.49894613814266
3148,2150.926433659,170.2,40.2732508939109,-7.49894610796444
3149,2150.926433659,171.1,40.2732510514922,-7.49894604832652
3150,2150.926433659,172.1,40.2732510967239,-7.49894600737036
3151,2150.926433659,173.1,40.2732511688444,-7.49894593264333
3152,2150.926433659,174.2,40.2732512278332,-7.49894587228689
3153,2151.254517659,175.4,40.2732513070407,-7.4989457443887
3154,2151.254517659,176.5,40.2732513280932,-7.49894573576635
3155,2151.254517659,177.7,40.2732513343464,-7.49894576738163
3156,2151.254517659,178.8,40.2732513351802,-7.49894580474515
3157,2151.254517659,180.1,40.2732512247065,-7.49894595851038
3158,2151.254517659,181.3,40.2732512315851,-7.49894601455565
3159,2151.254517659,182.5,40.2732512666032,-7.49894610149768
3160,2151.254517659,183.6,40.2732512847375,-7.49894616975794
3161,2151.582601659,184.8,40.2732512922414,-7.49894628615966
3162,2151.582601659,186.0,40.2732513082913,-7.49894631561935
3163,2151.582601659,187.2,40.2732513481035,-7.49894633070846
3164,2151.582601659,188.4,40.2732513724911,-7.49894636160521
3165,2151.582601659,189.7,40.2732513731164,-7.49894642268019
3166,2151.254517659,190.9,40.2732514266857,-7.49894642699137
3167,2151.582601659,192.1,40.2732514631629,-7.49894646363635
3168,2151.254517659,193.4,40.2732514806719,-7.4989465117778
3169,2151.254517659,194.6,40.2732514687908,-7.49894657931954
3170,2151.254517659,195.8,40.2732514621207,-7.49894659369012
3171,2151.254517659,196.9,40.273251475044,-7.49894660734217
3172,2151.254517659,198.0,40.2732514706667,-7.49894662243128
3173,2151.254517659,199.1,40.273251439609,-7.49894665332804
3174,2151.254517659,200.2,40.2732514091767,-7.49894669859537
3175,2151.254517659,201.2,40.2732513718658,-7.49894676541858
3176,2151.254517659,202.1,40.2732513420587,-7.49894679918945
3177,2151.254517659,203.0,40.2732513362224,-7.49894679631533
3178,2151.254517659,203.8,40.2732514462792,-7.49894667344685
3179,2151.254517659,204.7,40.2732514037572,-7.4989465635119
